TNM,freq
"T2(s),NX,M0",3.9485297533330234e-5
"T2a,N2c,M0",3.9485297533330234e-5
"T2a1,N1,M0",3.9485297533330234e-5
"T2c,N1,M1",3.9485297533330234e-5
"T3,N1NOS,M1",3.9485297533330234e-5
"T3,N2b,M1NOS",3.9485297533330234e-5
"T3b,N1,M1c",3.9485297533330234e-5
"T3b,N1b,M0",3.9485297533330234e-5
"T3b,N2c,M0",3.9485297533330234e-5
"T3b,NX,M1b",3.9485297533330234e-5
"T0,N3a,M0",3.71626329725461e-5
"T1a,N1NOS,M0",3.71626329725461e-5
"T1b,N0,M1NOS",3.71626329725461e-5
"T1b,N1,M1a",3.71626329725461e-5
"T1c,N1c,M0",3.71626329725461e-5
"T2b,N1NOS,M0",3.71626329725461e-5
"T2b,NX,M1a",3.71626329725461e-5
"T2c,N0,M1c",3.71626329725461e-5
"T2NOS,N0,M1NOS",3.71626329725461e-5
"T3,N2a,M1NOS",3.71626329725461e-5
"T3(s),N1b,M1",3.71626329725461e-5
"T3(s),NX,M0",3.71626329725461e-5
"T3NOS,N0,M1c",3.71626329725461e-5
"T4,N3,M1",3.71626329725461e-5
"T0,N1NOS,M1a",3.483996841176197e-5
"T0,N2,M1a",3.483996841176197e-5
"T1,N2NOS,M0",3.483996841176197e-5
"T1b,N2NOS,M0",3.483996841176197e-5
"T1c,N0,M1a",3.483996841176197e-5
"T1c,N0,M1NOS",3.483996841176197e-5
"T2a,N2b,M0",3.483996841176197e-5
"T2c,N1,M1c",3.483996841176197e-5
"T3a,N1,M1a",3.483996841176197e-5
"T1a,N1,M1a",3.251730385097784e-5
"T1c,N3c,M0",3.251730385097784e-5
"T2,N2,M1a",3.251730385097784e-5
"T2,N2a,M1a",3.251730385097784e-5
"T2,N3,M1a",3.251730385097784e-5
"T2a,N2NOS,M0",3.251730385097784e-5
"T3,N2NOS,M1a",3.251730385097784e-5
"T3,N3NOS,M1",3.251730385097784e-5
"T3a,N2NOS,M0",3.251730385097784e-5
"T0,N1,M1c",3.019463929019371e-5
"T1,N2,M1a",3.019463929019371e-5
"T1,NA,M1a",3.019463929019371e-5
"T1a,N3a,M0",3.019463929019371e-5
"T1b,NX,M1a",3.019463929019371e-5
"T1b1,N0,M1",3.019463929019371e-5
"T1b1,N1,M1",3.019463929019371e-5
"T1c,N3a,M1",3.019463929019371e-5
"T1c,NX,M1c",3.019463929019371e-5
"T1NOS,N0,M1b",3.019463929019371e-5
"T1NOS,N1a,M0",3.019463929019371e-5
"T1NOS,N3,M1",3.019463929019371e-5
"T2,N0,M1NOS",3.019463929019371e-5
"T2,N0(i-),M1",3.019463929019371e-5
"T3b,N2b,M0",3.019463929019371e-5
"T1a(m),N1NOS,M0",2.7871974729409577e-5
"T2(s),N0,M1",2.7871974729409577e-5
"T1,N1a,M1b",2.5549310168625446e-5
"T2b,N2c,M0",2.5549310168625446e-5
"T2c,N1,M1a",2.5549310168625446e-5
"T3,N1NOS,M1NOS",2.5549310168625446e-5
"T3(m),N0,M1",2.5549310168625446e-5
"T3NOS,N1,M1a",2.5549310168625446e-5
"T4,N1,M1NOS",2.5549310168625446e-5
"T4,NX,M1NOS",2.5549310168625446e-5
"T0,N1NOS,M1NOS",2.3226645607841314e-5
"T1,N2b,M1",2.3226645607841314e-5
"T1,N3,M1b",2.3226645607841314e-5
"T1a,N0(mol-),M0",2.3226645607841314e-5
"T1c,N0(i-),M1",2.3226645607841314e-5
"T2,N1,M1b",2.3226645607841314e-5
"T2,N1b,M1a",2.3226645607841314e-5
"T2,N1NOS,M1b",2.3226645607841314e-5
"T2b,N2,M1",2.3226645607841314e-5
"T3,N1mi,M1",2.3226645607841314e-5
"T3a,N2b,M0",2.3226645607841314e-5
"T3b,N2NOS,M0",2.3226645607841314e-5
"T0,N1NOS,M1b",2.0903981047057183e-5
"T1,N3,M1",2.0903981047057183e-5
"T1a1,NX,M0",2.0903981047057183e-5
"T2a,N2,M1",2.0903981047057183e-5
"T2a,N2,M1NOS",2.0903981047057183e-5
"T2c,NX,M1",2.0903981047057183e-5
"T2d,N0,M0",2.0903981047057183e-5
"T2NOS,N3,M1",2.0903981047057183e-5
"T3,N1,M1NOS",2.0903981047057183e-5
"T3,N3,M1NOS",2.0903981047057183e-5
"T3a,N2c,M0",2.0903981047057183e-5
"T3a,NX,M1b",2.0903981047057183e-5
"T4,N3b,M1",2.0903981047057183e-5
"T0,N2c,M0",1.858131648627305e-5
"T1,N2c,M1",1.858131648627305e-5
"T1b,N0,M1c",1.858131648627305e-5
"T1c,N1b,M0",1.858131648627305e-5
"T1c,N1NOS,M1",1.858131648627305e-5
"T1c,N2b,M0",1.858131648627305e-5
"T1c,N3c,M1",1.858131648627305e-5
"T2,N2b,M1b",1.858131648627305e-5
"T2b,N2,M1NOS",1.858131648627305e-5
"T3,N1a,M1NOS",1.858131648627305e-5
"T0,N3,M1a",1.625865192548892e-5
"T1,N1b,M1a",1.625865192548892e-5
"T1,N1NOS,M1NOS",1.625865192548892e-5
"T1,N3a,M0",1.625865192548892e-5
"T1a2,N1,M0",1.625865192548892e-5
"T1b,N1a,M1",1.625865192548892e-5
"T1b(m),NX,M0",1.625865192548892e-5
"T1mic,NX,M0",1.625865192548892e-5
"T2,N1NOS,M1a",1.625865192548892e-5
"T2,N2b,M1a",1.625865192548892e-5
"T2,NX,M1a",1.625865192548892e-5
"T2,NX,M1b",1.625865192548892e-5
"T2a,N0,M1c",1.625865192548892e-5
"T2a,N1,M1NOS",1.625865192548892e-5
"T2a1,N1,M1",1.625865192548892e-5
"T2a2,N0,M1",1.625865192548892e-5
"T2aNOS,N1,M1",1.625865192548892e-5
"T2b,N0,M1c",1.625865192548892e-5
"T2NOS,NX,M1NOS",1.625865192548892e-5
"T3,N1b,M1NOS",1.625865192548892e-5
"T3a,N0,M1c",1.625865192548892e-5
"T3a,N1,M1c",1.625865192548892e-5
"T3NOS,NX,M1c",1.625865192548892e-5
"T4,N1NOS,M0",1.625865192548892e-5
"T4a,N0(i+),M0",1.625865192548892e-5
"T0,N1mi,M0",1.3935987364704789e-5
"T0,N3,M1c",1.3935987364704789e-5
"T0,N3c,M1",1.3935987364704789e-5
"T1,N1b,M1b",1.3935987364704789e-5
"T1a,N3,M1",1.3935987364704789e-5
"T1a,NX,M1a",1.3935987364704789e-5
"T1b(m),N0,M1",1.3935987364704789e-5
"T1b(s),N0,M1",1.3935987364704789e-5
"T1b2,N0,M1",1.3935987364704789e-5
"T1c,N0(mol+),M0",1.3935987364704789e-5
"T1c,N1mi,M1",1.3935987364704789e-5
"T1NOS,N1NOS,M0",1.3935987364704789e-5
"T1NOS,N2,M1b",1.3935987364704789e-5
"T2,N3,M1b",1.3935987364704789e-5
"T2(m),NX,M0",1.3935987364704789e-5
"T2a1,N0,M1",1.3935987364704789e-5
"T2aNOS,N0,M1",1.3935987364704789e-5
"T2aNOS,N1,M0",1.3935987364704789e-5
"T2aNOS,NX,M0",1.3935987364704789e-5
"T2b,N3,M1",1.3935987364704789e-5
"T3,NX,M1NOS",1.3935987364704789e-5
"T3(m),N1a,M1",1.3935987364704789e-5
"T3b,NX,M1c",1.3935987364704789e-5
"T4,N3a,M0",1.3935987364704789e-5
"T1,N2b,M1b",1.1613322803920657e-5
"T1b,N1NOS,M1",1.1613322803920657e-5
"T1b,N2,M1NOS",1.1613322803920657e-5
"T1b,N3a,M1",1.1613322803920657e-5
"T1mic,N1,M0",1.1613322803920657e-5
"T1mic,N2a,M0",1.1613322803920657e-5
"T2(m),N1b,M1",1.1613322803920657e-5
"T2a,N3,M1",1.1613322803920657e-5
"T2b,N1b,M0",1.1613322803920657e-5
"T2b,N2NOS,M0",1.1613322803920657e-5
"T2NOS,N1,M1NOS",1.1613322803920657e-5
"T2NOS,N2,M1NOS",1.1613322803920657e-5
"T3,N0(i-),M1",1.1613322803920657e-5
"T3b,N3,M1c",1.1613322803920657e-5
"T3NOS,N2,M1",1.1613322803920657e-5
"T4a,N0,M1NOS",1.1613322803920657e-5
"T0,N1,M1a",9.290658243136526e-6
"T0,N3a,M1",9.290658243136526e-6
"T0,N3c,M0",9.290658243136526e-6
"T1,N2a,M1a",9.290658243136526e-6
"T1,N2a,M1b",9.290658243136526e-6
"T1,N2NOS,M1b",9.290658243136526e-6
"T1,N3NOS,M0",9.290658243136526e-6
"T1,NX,M1NOS",9.290658243136526e-6
"T1a,N0,M1NOS",9.290658243136526e-6
"T1a,N1b,M0",9.290658243136526e-6
"T1a,N2b,M0",9.290658243136526e-6
"T1a,N2NOS,M0",9.290658243136526e-6
"T1b,N1,M1c",9.290658243136526e-6
"T1b,N1a,M1a",9.290658243136526e-6
"T1b,N1mi,M1",9.290658243136526e-6
"T1b,N2a,M1",9.290658243136526e-6
"T1b,N3b,M0",9.290658243136526e-6
"T1b1,NX,M0",9.290658243136526e-6
"T1b2,NX,M0",9.290658243136526e-6
"T1c,N2NOS,M1",9.290658243136526e-6
"T1mic,N0(mol-),M0",9.290658243136526e-6
"T1NOS,N0,M1a",9.290658243136526e-6
"T1NOS,N2NOS,M0",9.290658243136526e-6
"T2,N3NOS,M1",9.290658243136526e-6
"T2,NA,M1a",9.290658243136526e-6
"T2(s),N1b,M1",9.290658243136526e-6
"T2a,N3,M1c",9.290658243136526e-6
"T2aNOS,NX,M1",9.290658243136526e-6
"T3(m),NX,M0",9.290658243136526e-6
"T3(s),N1a,M1",9.290658243136526e-6
"T3NOS,N3,M0",9.290658243136526e-6
"T4,N1b,M0",9.290658243136526e-6
"T0,N1a,M1",6.967993682352394e-6
"T0,N1b,M1c",6.967993682352394e-6
"T0,N1b,M1NOS",6.967993682352394e-6
"T0,N2,M1",6.967993682352394e-6
"T0,N2NOS,M0",6.967993682352394e-6
"T1,N2,M1b",6.967993682352394e-6
"T1,N3b,M1",6.967993682352394e-6
"T1a,N2c,M0",6.967993682352394e-6
"T1a(m),N0,M1",6.967993682352394e-6
"T1b,NX,M1c",6.967993682352394e-6
"T1b(m),N1b,M1",6.967993682352394e-6
"T1c,N3b,M1",6.967993682352394e-6
"T1c,N3NOS,M0",6.967993682352394e-6
"T1NOS,N0,M1c",6.967993682352394e-6
"T1NOS,N1NOS,M1",6.967993682352394e-6
"T1NOS,N2b,M0",6.967993682352394e-6
"T1NOS,NX,M1b",6.967993682352394e-6
"T2,N0(i+),M1",6.967993682352394e-6
"T2,N1b,M1NOS",6.967993682352394e-6
"T2,N2,M1b",6.967993682352394e-6
"T2,N2a,M1b",6.967993682352394e-6
"T2,N2NOS,M1b",6.967993682352394e-6
"T2,NA,M0",6.967993682352394e-6
"T2a,NX,M1c",6.967993682352394e-6
"T2b,N0,M1NOS",6.967993682352394e-6
"T2b,N1,M1NOS",6.967993682352394e-6
"T2b,N2b,M0",6.967993682352394e-6
"T2c,N0,M1a",6.967993682352394e-6
"T3,N1c,M1NOS",6.967993682352394e-6
"T3(m),N1NOS,M1",6.967993682352394e-6
"T3a,N0,M1NOS",6.967993682352394e-6
"T3a,NX,M1c",6.967993682352394e-6
"T3b,N0,M1a",6.967993682352394e-6
"T3b,N3,M1",6.967993682352394e-6
"T3d,N0,M0",6.967993682352394e-6
"T3NOS,N0,M1a",6.967993682352394e-6
"T3NOS,N0,M1NOS",6.967993682352394e-6
"T3NOS,N1,M1NOS",6.967993682352394e-6
"T3NOS,N1a,M0",6.967993682352394e-6
"T4,N1a,M0",6.967993682352394e-6
"T0,N1,M1NOS",4.645329121568263e-6
"T0,N2,M1NOS",4.645329121568263e-6
"T0,N2c,M1a",4.645329121568263e-6
"T0,N3,M1",4.645329121568263e-6
"T0,N3,M1NOS",4.645329121568263e-6
"T0,N3b,M0",4.645329121568263e-6
"T0,N3NOS,M0",4.645329121568263e-6
"T1,N1,M1NOS",4.645329121568263e-6
"T1,N1b,M1c",4.645329121568263e-6
"T1,NA,M1b",4.645329121568263e-6
"T1a,N0,M1c",4.645329121568263e-6
"T1a,N1,M1NOS",4.645329121568263e-6
"T1a,N2,M1NOS",4.645329121568263e-6
"T1a(m),N1a,M1",4.645329121568263e-6
"T1a(s),N0,M1",4.645329121568263e-6
"T1b,N0(i-),M1",4.645329121568263e-6
"T1b,N0(mol+),M0",4.645329121568263e-6
"T1b,N1,M1NOS",4.645329121568263e-6
"T1b,N1a,M1c",4.645329121568263e-6
"T1b,N1c,M0",4.645329121568263e-6
"T1b,N2c,M1c",4.645329121568263e-6
"T1b,N3,M1",4.645329121568263e-6
"T1b,N3,M1NOS",4.645329121568263e-6
"T1b,N3c,M0",4.645329121568263e-6
"T1b,N3NOS,M0",4.645329121568263e-6
"T1b(m),N1a,M1",4.645329121568263e-6
"T1c,N0(i+),M1",4.645329121568263e-6
"T1c,N1,M1NOS",4.645329121568263e-6
"T1c,N3NOS,M1",4.645329121568263e-6
"T1c,NX,M1NOS",4.645329121568263e-6
"T1d,N0,M0",4.645329121568263e-6
"T1mic,N0,M1",4.645329121568263e-6
"T1mic,N1,M1",4.645329121568263e-6
"T1NOS,N0(i+),M0",4.645329121568263e-6
"T1NOS,N1,M1b",4.645329121568263e-6
"T1NOS,N1,M1c",4.645329121568263e-6
"T1NOS,N1b,M0",4.645329121568263e-6
"T1NOS,N2a,M0",4.645329121568263e-6
"T1NOS,N2c,M0",4.645329121568263e-6
"T1NOS,N3,M1b",4.645329121568263e-6
"T1NOS,N3a,M0",4.645329121568263e-6
"T1NOS,N3NOS,M1",4.645329121568263e-6
"T2,N0,M0(i+)",4.645329121568263e-6
"T2,N0(mol+),M0",4.645329121568263e-6
"T2,N1a,M1b",4.645329121568263e-6
"T2,N1b,M1b",4.645329121568263e-6
"T2,N1b,M1c",4.645329121568263e-6
"T2,N1c,M1a",4.645329121568263e-6
"T2,N2b,M1NOS",4.645329121568263e-6
"T2,N2NOS,M1a",4.645329121568263e-6
"T2,NA,M1b",4.645329121568263e-6
"T2(m),N0,M1",4.645329121568263e-6
"T2(m),N1a,M1",4.645329121568263e-6
"T2(s),N1a,M1",4.645329121568263e-6
"T2a,N1,M1c",4.645329121568263e-6
"T2a,N1b,M1c",4.645329121568263e-6
"T2a,N1NOS,M1c",4.645329121568263e-6
"T2a,NX,M1NOS",4.645329121568263e-6
"T2b,N3,M1c",4.645329121568263e-6
"T2b,N3,M1NOS",4.645329121568263e-6
"T2NOS,N1NOS,M0",4.645329121568263e-6
"T2NOS,N2NOS,M0",4.645329121568263e-6
"T3,N0(i+),M1",4.645329121568263e-6
"T3,N0(mol-),M0",4.645329121568263e-6
"T3,N0(mol+),M0",4.645329121568263e-6
"T3,N1b,M1",4.645329121568263e-6
"T3(s),NX,M1",4.645329121568263e-6
"T3a,N3,M1",4.645329121568263e-6
"T3a,N3,M1a",4.645329121568263e-6
"T3b,N1,M1NOS",4.645329121568263e-6
"T3b,N2c,M1c",4.645329121568263e-6
"T3NOS,N3,M1",4.645329121568263e-6
"T3NOS,NX,M1NOS",4.645329121568263e-6
"T4,N3NOS,M0",4.645329121568263e-6
"T4,N3NOS,M1",4.645329121568263e-6
"T4a,N0,M1c",4.645329121568263e-6
"T4a,N0(i-),M1",4.645329121568263e-6
"Tis,N0(i+),M0",4.645329121568263e-6
"T0,N0,M0",2.3226645607841314e-6
"T0,N1a,M1a",2.3226645607841314e-6
"T0,N1b,M1",2.3226645607841314e-6
"T0,N1NOS,M1",2.3226645607841314e-6
"T0,N2a,M1",2.3226645607841314e-6
"T0,N2a,M1a",2.3226645607841314e-6
"T0,N2b,M1b",2.3226645607841314e-6
"T0,N2b,M1NOS",2.3226645607841314e-6
"T0,N2c,M1c",2.3226645607841314e-6
"T0,N2NOS,M1",2.3226645607841314e-6
"T0,N3b,M1",2.3226645607841314e-6
"T0,NA,M1a",2.3226645607841314e-6
"T1,N1c,M1a",2.3226645607841314e-6
"T1,N2,M1NOS",2.3226645607841314e-6
"T1,N2a,M1",2.3226645607841314e-6
"T1,N2b,M1NOS",2.3226645607841314e-6
"T1,N2NOS,M1a",2.3226645607841314e-6
"T1,N2NOS,M1NOS",2.3226645607841314e-6
"T1,N3,M1NOS",2.3226645607841314e-6
"T1,N3a,M1",2.3226645607841314e-6
"T1 NOS(s),N0,M0",2.3226645607841314e-6
"T1a,N0,M0(i+)",2.3226645607841314e-6
"T1a,N1,M1c",2.3226645607841314e-6
"T1a,N1a,M1",2.3226645607841314e-6
"T1a,N1b,M1c",2.3226645607841314e-6
"T1a,N2c,M1",2.3226645607841314e-6
"T1a,N3,M1NOS",2.3226645607841314e-6
"T1a,N3a,M1",2.3226645607841314e-6
"T1a,N3NOS,M0",2.3226645607841314e-6
"T1a1,N1,M1",2.3226645607841314e-6
"T1a2,N0,M1",2.3226645607841314e-6
"T1a2,N1,M1",2.3226645607841314e-6
"T1a2,NX,M0",2.3226645607841314e-6
"T1b,N0(mol-),M1",2.3226645607841314e-6
"T1b,N1a,M1NOS",2.3226645607841314e-6
"T1b,N2a,M1c",2.3226645607841314e-6
"T1b,N2c,M1",2.3226645607841314e-6
"T1b,N3,M1c",2.3226645607841314e-6
"T1b,N3b,M1",2.3226645607841314e-6
"T1b(s),N1b,M1",2.3226645607841314e-6
"T1b1,NX,M1",2.3226645607841314e-6
"T1c,N0(i-),M0(i+)",2.3226645607841314e-6
"T1c,N1mi,M0(i+)",2.3226645607841314e-6
"T1c,NX,M1a",2.3226645607841314e-6
"T1mic,N1NOS,M0",2.3226645607841314e-6
"T1mic,N2NOS,M0",2.3226645607841314e-6
"T1mic,N3a,M0",2.3226645607841314e-6
"T1NOS,N0,M1NOS",2.3226645607841314e-6
"T1NOS,N1mi,M0",2.3226645607841314e-6
"T1NOS,N1NOS,M0(i+)",2.3226645607841314e-6
"T1NOS,N2,M1NOS",2.3226645607841314e-6
"T1NOS,N2b,M1",2.3226645607841314e-6
"T1NOS,N3a,M1",2.3226645607841314e-6
"T1NOS,N3b,M0",2.3226645607841314e-6
"T1NOS,N3c,M0",2.3226645607841314e-6
"T1NOS,N4,M1b",2.3226645607841314e-6
"T2,N0,M1c",2.3226645607841314e-6
"T2,N1,M1c",2.3226645607841314e-6
"T2,N1,M1NOS",2.3226645607841314e-6
"T2,N1a,M0(i+)",2.3226645607841314e-6
"T2,N1a,M1NOS",2.3226645607841314e-6
"T2,N1c,M1",2.3226645607841314e-6
"T2,N1c,M1NOS",2.3226645607841314e-6
"T2,N2a,M1NOS",2.3226645607841314e-6
"T2,NX,M1NOS",2.3226645607841314e-6
"T2(m),N1NOS,M1",2.3226645607841314e-6
"T2(s),NX,M1",2.3226645607841314e-6
"T2a,N1b,M1a",2.3226645607841314e-6
"T2a,N3,M1NOS",2.3226645607841314e-6
"T2a1,NX,M0",2.3226645607841314e-6
"T2a2,NX,M0",2.3226645607841314e-6
"T2a2,NX,M1",2.3226645607841314e-6
"T2b,N1,M1c",2.3226645607841314e-6
"T2b,N2a,M1a",2.3226645607841314e-6
"T2b,N2c,M1c",2.3226645607841314e-6
"T2b,N4,M1b",2.3226645607841314e-6
"T2b,NX,M1c",2.3226645607841314e-6
"T2c,N1,M1NOS",2.3226645607841314e-6
"T2c,N4,M0",2.3226645607841314e-6
"T2c,NX,M1a",2.3226645607841314e-6
"T2c,NX,M1c",2.3226645607841314e-6
"T2c,NX,M1NOS",2.3226645607841314e-6
"T2NOS,N1a,M0",2.3226645607841314e-6
"T2NOS,N4,M1c",2.3226645607841314e-6
"T3,N1,M1c",2.3226645607841314e-6
"T3,N2a,M0(i+)",2.3226645607841314e-6
"T3,N2NOS,M1NOS",2.3226645607841314e-6
"T3(s),N1NOS,M1",2.3226645607841314e-6
"T3a,N0,M1a",2.3226645607841314e-6
"T3a,N1b,M1c",2.3226645607841314e-6
"T3a,N2b,M1c",2.3226645607841314e-6
"T3a,N2c,M1b",2.3226645607841314e-6
"T3a,N3,M1c",2.3226645607841314e-6
"T3a,N3,M1NOS",2.3226645607841314e-6
"T3a,NX,M1a",2.3226645607841314e-6
"T3a,NX,M1NOS",2.3226645607841314e-6
"T3b,N0,M1NOS",2.3226645607841314e-6
"T3b,N1b,M1b",2.3226645607841314e-6
"T3b,N2,M1a",2.3226645607841314e-6
"T3b,N2a,M1c",2.3226645607841314e-6
"T3b,N2b,M1c",2.3226645607841314e-6
"T3b,N2b,M1NOS",2.3226645607841314e-6
"T3b,N2c,M1a",2.3226645607841314e-6
"T3b,N3,M1a",2.3226645607841314e-6
"T3b,NX,M1NOS",2.3226645607841314e-6
"T3d,NX,M0",2.3226645607841314e-6
"T3NOS,N2NOS,M0",2.3226645607841314e-6
"T4,N1b,M1a",2.3226645607841314e-6
"T4,N1b,M1c",2.3226645607841314e-6
"T4,N2,M1c",2.3226645607841314e-6
"T4,N2NOS,M0",2.3226645607841314e-6
"T4a,N0(mol-),M0",2.3226645607841314e-6
